                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.685,                0.13333,                      1,                 1.6113,              2.142e-05,              2.142e-05,              2.142e-05
                      2,                  1.652,                    0.2,                      1,                 1.6091,             4.7506e-05,             4.7506e-05,             4.7506e-05
                      3,                 1.6101,                0.13333,                      1,                 1.6057,             7.0765e-05,             7.0765e-05,             7.0765e-05
                      4,                 1.5617,                0.26667,                      1,                 1.6009,             9.1196e-05,             9.1196e-05,             9.1196e-05
                      5,                 1.5037,                0.33333,                      1,                 1.5979,              0.0001088,              0.0001088,              0.0001088
                      6,                 1.5536,                    0.4,                      1,                 1.5948,             0.00012358,             0.00012358,             0.00012358
                      7,                 1.4785,                0.53333,                      1,                 1.5914,             0.00013552,             0.00013552,             0.00013552
                      8,                 1.4756,                0.46667,                      1,                 1.5886,             0.00014465,             0.00014465,             0.00014465
                      9,                 1.4433,                0.46667,                      1,                 1.5856,             0.00015094,             0.00015094,             0.00015094
                     10,                 1.4691,                0.53333,                      1,                  1.581,             0.00015441,             0.00015441,             0.00015441
                     11,                 1.4005,                0.53333,                      1,                 1.5752,             0.00015505,             0.00015505,             0.00015505
                     12,                 1.3857,                0.46667,                      1,                 1.5689,             0.00015286,             0.00015286,             0.00015286
                     13,                 1.3841,                0.46667,                      1,                  1.561,             0.00014784,             0.00014784,             0.00014784
                     14,                  1.369,                0.46667,                      1,                 1.5594,                0.00014,                0.00014,                0.00014
                     15,                 1.3535,                0.53333,                      1,                 1.5546,             0.00012933,             0.00012933,             0.00012933
                     16,                  1.273,                0.46667,                      1,                 1.5509,             0.00011583,             0.00011583,             0.00011583
                     17,                 1.2504,                0.46667,                      1,                 1.5474,             9.9503e-05,             9.9503e-05,             9.9503e-05
                     18,                 1.2509,                0.46667,                      1,                 1.5434,              8.035e-05,              8.035e-05,              8.035e-05
                     19,                  1.311,                0.46667,                      1,                 1.5421,             5.8369e-05,             5.8369e-05,             5.8369e-05
                     20,                 1.2402,                0.46667,                      1,                 1.5395,             3.3562e-05,             3.3562e-05,             3.3562e-05
