                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3953,                   0.25,                      1,                 1.3803,              1.428e-05,              1.428e-05,              1.428e-05
                      2,                 1.3833,                0.41667,                      1,                 1.3778,             3.3933e-05,             3.3933e-05,             3.3933e-05
                      3,                 1.3945,                    0.5,                      1,                  1.374,             5.1465e-05,             5.1465e-05,             5.1465e-05
                      4,                 1.3496,                0.58333,                      1,                 1.3706,             6.6877e-05,             6.6877e-05,             6.6877e-05
                      5,                 1.3201,                0.41667,                      1,                  1.367,             8.0168e-05,             8.0168e-05,             8.0168e-05
                      6,                 1.2979,                0.41667,                      1,                 1.3627,             9.1338e-05,             9.1338e-05,             9.1338e-05
                      7,                 1.2846,                0.58333,                      1,                 1.3565,             0.00010039,             0.00010039,             0.00010039
                      8,                 1.2567,                0.58333,                      1,                 1.3532,             0.00010732,             0.00010732,             0.00010732
                      9,                 1.2447,                0.58333,                      1,                 1.3454,             0.00011213,             0.00011213,             0.00011213
                     10,                 1.2235,                0.58333,                      1,                 1.3404,             0.00011481,             0.00011481,             0.00011481
                     11,                 1.1534,                0.58333,                      1,                 1.3343,             0.00011538,             0.00011538,             0.00011538
                     12,                 1.1789,                0.58333,                      1,                 1.3298,             0.00011383,             0.00011383,             0.00011383
                     13,                 1.1848,                    0.5,                      1,                 1.3215,             0.00011016,             0.00011016,             0.00011016
                     14,                 1.1235,                    0.5,                      1,                 1.3175,             0.00010436,             0.00010436,             0.00010436
                     15,                 1.1071,                    0.5,                      1,                 1.3097,             9.6447e-05,             9.6447e-05,             9.6447e-05
                     16,                 1.1001,                    0.5,                      1,                 1.3063,             8.6412e-05,             8.6412e-05,             8.6412e-05
                     17,                 1.0718,                    0.5,                      1,                 1.3003,             7.4256e-05,             7.4256e-05,             7.4256e-05
                     18,                 1.0843,                    0.5,                      1,                 1.2983,              5.998e-05,              5.998e-05,              5.998e-05
                     19,                 1.0593,                    0.5,                      1,                 1.2968,             4.3583e-05,             4.3583e-05,             4.3583e-05
                     20,                 1.0431,                    0.5,                      1,                 1.2959,             2.5065e-05,             2.5065e-05,             2.5065e-05
