                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.4535,                0.41667,                      1,                 1.3776,              1.428e-05,              1.428e-05,              1.428e-05
                      2,                  1.404,                0.41667,                      1,                 1.3796,             3.3933e-05,             3.3933e-05,             3.3933e-05
                      3,                  1.394,                0.41667,                      1,                 1.3806,             5.1465e-05,             5.1465e-05,             5.1465e-05
                      4,                  1.359,                0.33333,                      1,                 1.3816,             6.6877e-05,             6.6877e-05,             6.6877e-05
                      5,                 1.3134,                   0.25,                      1,                  1.382,             8.0168e-05,             8.0168e-05,             8.0168e-05
                      6,                 1.2916,                   0.25,                      1,                 1.3819,             9.1338e-05,             9.1338e-05,             9.1338e-05
                      7,                  1.287,                0.33333,                      1,                 1.3818,             0.00010039,             0.00010039,             0.00010039
                      8,                  1.266,                   0.25,                      1,                 1.3784,             0.00010732,             0.00010732,             0.00010732
                      9,                 1.2425,                0.33333,                      1,                 1.3722,             0.00011213,             0.00011213,             0.00011213
                     10,                 1.2021,                0.33333,                      1,                 1.3667,             0.00011481,             0.00011481,             0.00011481
                     11,                 1.1325,                0.33333,                      1,                 1.3627,             0.00011538,             0.00011538,             0.00011538
                     12,                 1.1172,                0.33333,                      1,                 1.3593,             0.00011383,             0.00011383,             0.00011383
                     13,                 1.1542,                0.33333,                      1,                 1.3534,             0.00011016,             0.00011016,             0.00011016
                     14,                 1.0933,                0.33333,                      1,                 1.3492,             0.00010436,             0.00010436,             0.00010436
                     15,                 1.0888,                0.33333,                      1,                 1.3416,             9.6447e-05,             9.6447e-05,             9.6447e-05
                     16,                 1.0187,                0.33333,                      1,                 1.3398,             8.6412e-05,             8.6412e-05,             8.6412e-05
                     17,                 1.0179,                0.41667,                      1,                 1.3342,             7.4256e-05,             7.4256e-05,             7.4256e-05
                     18,                 1.0202,                0.41667,                      1,                 1.3326,              5.998e-05,              5.998e-05,              5.998e-05
                     19,                 1.0371,                0.33333,                      1,                 1.3311,             4.3583e-05,             4.3583e-05,             4.3583e-05
                     20,                0.97162,                    0.5,                      1,                 1.3285,             2.5065e-05,             2.5065e-05,             2.5065e-05
